Home,GameMERate,SeasonMERate,GameMEANYA,SeasonMEANYA,GameMETANYA,SeasonMETANYA,GameMEFPA,SeasonMEFPA
1,.0043204348,.006146498,.077583358,.059696365,.07914418,.062861368,.6550433,1.3463854
0,.000051006136,.00016969339,.00026067413,.0015360533,.0002748855,.0015569645,.0027196917,.035027325
1,.000014313272,.000064841879,.00031979356,.00061254681,.00021341752,.00061553309,.0038849374,.014763313
0,.000035328332,.00024649315,.00065670389,.0021769034,.00066129758,.0021686542,.0071021402,.04976619
0,.0000901003,.00055814307,.0015164643,.0052536018,.01449752,.0051786285,.12677069,.11224252
1,.00072034122,.00076510588,.0069843689,.0073469435,.015625268,.0075195269,.78154874,.16904877
1,.012843324,.0011321992,.026112562,.01169066,.034417376,.013481015,1.0077235,.2792379
0,.0008051148,.00024166136,.01244841,.0023530296,.018755192,.0026229918,.30290318,.055916432
1,.000014613008,.00004016357,.00027946424,.00035714859,.00040976712,.00039537254,.0010138525,.0094937682
0,.0046016341,.0042480426,.03024175,.0419394,.07896933,.045007102,1.3470169,.84489334
1,.000046376546,.0013463264,.00027241165,.012913356,.00045220763,.01481095,.0060889143,.35584053
0,.011410568,.0058840378,.14114885,.057337184,.14730072,.060668889,1.6627405,1.2776883
0,.01378691,.0061840401,.11969237,.059916891,.14663029,.062987134,1.901718,1.3464251
1,.0123065,.0033368529,.10954871,.032594696,.11211599,.033897344,1.7567784,.65593463
0,.000019364817,.00031671042,.00028654424,.003123509,.00084079389,.0033132518,.0015692543,.07087481
1,.000010660525,.000045308971,.000028763794,.00043617547,.000042392006,.00048468704,.00011102864,.010280132
1,.0002538845,.00032862174,.0050441436,.0032050384,.008144632,.0033816413,.019864414,.070976727
1,.0013198655,.00013649998,.0048788525,.0013128335,.0019924375,.0014815533,.013786397,.036673803
0,.0036553072,.0058116768,.036915708,.056273434,.028708164,.059084363,.13297477,1.2628897
0,.000051840325,.000042648135,.0023986087,.00041387574,.0012775154,.00043248321,.00058469659,.008771399
1,.00095647364,.00058739813,.01020697,.0056232614,.0093713934,.0048205703,.77483368,.097040445
0,.0092268912,.0060554193,.056542315,.058693372,.096368663,.061603244,1.3368733,1.29882
1,.00021064824,.00023578398,.0040708613,.0023389338,.012158271,.0024699725,.11941862,.058222096
1,.00003832654,.00095164025,.000069201495,.0092696575,.00002347241,.010427282,.000099443183,.22992389
0,.0083432347,.0043176855,.11298786,.042023599,.12912166,.044418298,.91939408,.94931543
0,.0033154716,.0046719168,.056872964,.045411732,.064095281,.047846638,.34507048,1.0189607
1,.0029672256,.0028575112,.019442452,.027744943,.020856796,.029411159,.74222004,.6342178
1,.00021820873,.000026825923,.0016750328,.00026605613,.0030962978,.00033621394,.18347733,.010785264
0,.0053206845,.0050955908,.067501098,.049019244,.019893711,.05145013,.17773943,1.0563943
0,.0079581644,.0022749139,.14155272,.021948764,.11596233,.022795307,1.0201271,.48416126
0,.0007568131,.00067963544,.0065435078,.0061343657,.0025561766,.0067117391,.011959399,.14424857
1,.012142896,.004984065,.13245302,.045384075,.098211892,.048409555,.2665906,.983338
0,.011723504,.0060716332,.11762077,.058704928,.15767369,.061717354,1.9437076,1.323987
0,.013167912,.005439342,.13551685,.052861534,.14626561,.055838339,1.9570149,1.2098604
1,,,,,,,,
1,.000027038244,.001237137,.00036997165,.012269196,.00065818161,.012848289,.0023806554,.27478909
0,.01416804,.0061773355,.14310737,.059799243,.15001516,.06282597,1.7756931,1.3416101
0,9.7516136e-07,9.9969111e-06,1.8383695e-06,.00010510786,2.0689524e-06,.00011169615,5.7928737e-06,.0023221602
1,.005194332,.0050782999,.048043761,.048742056,.060289927,.051150773,1.1478003,1.0916275
1,.00061052729,.0021829959,.0042364085,.022305405,.0096630799,.024068182,.54669398,.64885944
1,.00033657497,.00037221404,.0035936427,.0037982159,.0047268388,.004013163,.029042929,.094324775
0,.014300127,.0059726662,.14958879,.057757765,.15339124,.060138546,2.0078464,1.2479546
0,.000038373088,.0013090711,.00072909798,.013029123,.0010043996,.013817642,.0036927226,.29470399
1,1.6133401e-07,2.3333355e-06,7.9302350e-07,.000020357109,1.8808714e-07,.000022058874,4.3446562e-06,.00060474459
0,.00055569556,.0001554522,.0067934636,.0015217562,.0080153812,.001561286,.0051279319,.028276376
0,.000050440973,.00022036246,.00048666899,.0022776562,.00030943967,.0023302415,.0050983811,.0545079
1,.0016155958,.005359788,.018448742,.05201098,.02517413,.055007577,.59060943,1.197696
0,1.1759259e-06,4.1088533e-06,.000040513631,.000039910399,.000025616437,.000040345738,.000034757119,.00085277273
1,.0039148727,.00031101974,.024687108,.0029532339,.027164387,.0031347401,.39994255,.06034968
0,.0048195645,.0022449917,.046799302,.021660363,.056877472,.022492047,.6201337,.46404725
1,.0049904352,.0060969745,.051256236,.059151728,.087839536,.06207937,1.4061418,1.3331072
0,.000032056189,.00012371894,.00055403193,.0012217622,.00067999098,.0012615821,.0019454567,.030134879
1,.0043650856,.00095957506,.041280646,.0091828993,.036997188,.0095274365,.35751286,.19777668
0,.013078787,.003339146,.13641337,.032432783,.12723455,.033926964,1.6224872,.72546899
1,.0064943954,.0011140116,.052729115,.011564686,.031445518,.01157792,.65126479,.16230051
0,.0052806893,.0025484166,.033590015,.02458051,.056150578,.025848972,.28021175,.54995579
1,.003816372,.0061748908,.064839333,.059833378,.067942895,.062867984,.8761481,1.3447543
0,.011811367,.005853245,.14794697,.056554545,.12962542,.059608757,.8183412,1.2711749
1,3.3700786e-07,7.0665010e-06,6.8127247e-06,.000066890992,8.0124128e-06,.000077136625,.000035722591,.001735786
0,.0013980798,.0050934404,.038128622,.049163647,.040700868,.051589765,.049202371,1.1108453
1,.014951831,.0061138989,.14548354,.059303015,.15357889,.062251177,2.0084004,1.3306197
0,.0011630729,.0014641393,.011760258,.014024583,.019364078,.01486826,.40261939,.32532027
1,.010023608,.0052712229,.093178615,.052101795,.10015363,.053176425,1.7974325,1.0798978
0,.0088829771,.0029888425,.13545348,.028544687,.15622853,.029734053,1.9095534,.63734353
1,.0014588484,.0044311313,.0072939838,.042516343,.014492373,.04489664,.41633853,.97803748
1,.00064262474,.0058521251,.028518625,.056252558,.019660922,.059215635,.066406734,1.2766523
1,.0042850962,.0052691344,.031553444,.051097378,.05792354,.05370155,1.0033867,1.1438043
0,.000023284891,.00084184262,.00081105699,.0081803529,.0010046022,.0086324709,.0049203355,.1850608
0,.000033053999,8.5959527e-06,.00027244556,.000082537124,.00023379581,.000085514846,.0017167903,.0017938076
1,4.2415959e-07,1.7012945e-06,3.3141014e-06,.000016241167,5.2436931e-06,.000016745944,.000054788929,.00034606236
0,.000077792916,.0013798045,.00083024416,.013357988,.00073070428,.014188648,.02285252,.26721948
1,.0052996636,.0051989174,.035936058,.050005868,.059276544,.052688736,.63238758,1.1371794
0,.014506136,.0058356677,.1496686,.056572851,.14501928,.059801567,1.980414,1.2856879
0,.0038141247,.0044372831,.084401794,.044155765,.090688907,.048675895,1.0734721,1.0902343
0,.0015903256,.0028521919,.0098986458,.027581945,.0077467021,.028890552,.092691429,.62104249
1,.011683865,.0036940549,.065858498,.035573926,.061771251,.037201636,1.6930605,.79823476
1,.00072882744,.0025299266,.00649234,.024368692,.0054005482,.025459819,.022735137,.54020774
0,7.6143766e-07,9.7631455e-06,1.0259452e-06,.000094638264,2.8839279e-06,.000095674077,.0001624662,.001961272
1,3.0115615e-07,1.8923658e-06,9.0116288e-07,.000018541692,6.7711318e-07,.00001991172,1.9309589e-06,.0004659417
0,.002217456,.0016239458,.0029920121,.015966849,.0032709525,.017046688,.28990337,.36049145
0,.011821185,.0060087298,.14868112,.0580808,.15723009,.061041281,1.6609899,1.3087221
